종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"060310","3S","KOSDAQ","의료·정밀기기","1982","-14","-0.70","101249760444"
"054620","APS","KOSDAQ","금융","5700","-50","-0.87","113397059700"
"265520","AP시스템","KOSDAQ","기계·장비","15680","-450","-2.79","239612681280"
"211270","AP위성","KOSDAQ","운송장비·부품","13060","-290","-2.17","196974890240"
"109960","AP헬스케어","KOSDAQ","유통","458","-5","-1.08","91961485202"
"139050","BF랩스","KOSDAQ","기타서비스","2805","0","0.00","24247965555"
"126600","BGF에코머티리얼즈","KOSDAQ","화학","2980","-100","-3.25","187045359020"
"013720","CBI","KOSDAQ","운송장비·부품","864","6","0.70","38558709504"
"083790","CG인바이츠","KOSDAQ","기타서비스","2435","75","3.18","187237333170"
"035760","CJ ENM","KOSDAQ","기타서비스","64700","-300","-0.46","1418816263800"
"311690","CJ 바이오사이언스","KOSDAQ","기타서비스","11370","-590","-4.93","103609147740"
"051500","CJ프레시웨이","KOSDAQ","유통","18340","630","3.56","217724887240"
"058820","CMG제약","KOSDAQ","제약","1906","-65","-3.30","264728617064"
"023460","CNH","KOSDAQ","금융","109","0","0.00","4054800000"
"056730","CNT85","KOSDAQ","건설","760","-9","-1.17","56324501360"
"065770","CS","KOSDAQ","일반전기전자","991","-21","-2.08","19236429830"
"083660","CSA 코스믹","KOSDAQ","화학","1059","-11","-1.03","64860764679"
"456440","DB금융스팩11호","KOSDAQ","금융","2275","0","0.00","12091625000"
"477760","DB금융스팩12호","KOSDAQ","금융","2065","5","0.24","12059600000"
"099520","DGI","KOSDAQ","일반전기전자","1284","0","0.00","58141862016"
"060900","DGP","KOSDAQ","전기·가스·수도","1048","-18","-1.69","26470623992"
"290120","DH오토리드","KOSDAQ","운송장비·부품","2425","-25","-1.02","37624209650"
"025440","DH오토웨어","KOSDAQ","일반전기전자","828","-53","-6.02","25486853472"
"068790","DMS","KOSDAQ","기계·장비","5430","310","6.05","133431721230"
"241520","DSC인베스트먼트","KOSDAQ","금융","2890","0","0.00","79463801250"
"180400","DXVX","KOSDAQ","기타서비스","1829","-62","-3.28","90022341128"
"245620","EDGC","KOSDAQ","기타서비스","415","0","0.00","57474989665"
"037370","EG","KOSDAQ","화학","6540","110","1.71","56407316880"
"050120","ES큐브","KOSDAQ","유통","1664","11","0.67","22570639104"
"214270","FSN","KOSDAQ","출판·매체복제","1892","-81","-4.11","62909875996"
"130500","GH신소재","KOSDAQ","섬유·의류","2640","-10","-0.38","38398937280"
"900290","GRT","KOSDAQ","금융","3720","0","0.00","250635000000"
"083450","GST","KOSDAQ","기계·장비","14000","-710","-4.83","260655640000"
"297890","HB솔루션","KOSDAQ","기계·장비","2900","-120","-3.97","212108650600"
"440290","HB인베스트먼트","KOSDAQ","금융","1672","-43","-2.51","45322920720"
"078150","HB테크놀러지","KOSDAQ","기계·장비","1895","-85","-4.29","175696660820"
"195940","HK이노엔","KOSDAQ","제약","38400","-500","-1.29","1087867814400"
"028300","HLB","KOSDAQ","제약","71800","-1800","-2.45","9433617689400"
"278650","HLB바이오스텝","KOSDAQ","기타서비스","2055","-45","-2.14","178231360395"
"067630","HLB생명과학","KOSDAQ","제약","10400","120","1.17","1234269961600"
"024850","HLB이노베이션","KOSDAQ","일반전기전자","2675","-65","-2.37","252144250775"
"047920","HLB제약","KOSDAQ","기타서비스","22250","-250","-1.11","707883616500"
"115450","HLB테라퓨틱스","KOSDAQ","유통","10610","-350","-3.19","850284689130"
"046210","HLB파나진","KOSDAQ","의료·정밀기기","2910","-50","-1.69","123324950280"
"403870","HPSP","KOSDAQ","기계·장비","26500","50","0.19","2199472864000"
"036640","HRS","KOSDAQ","화학","4930","-60","-1.20","80629164000"
"439730","IBKS제20호스팩","KOSDAQ","금융","2150","0","0.00","9266500000"
"442770","IBKS제21호스팩","KOSDAQ","금융","2115","-5","-0.24","8904150000"
"448760","IBKS제22호스팩","KOSDAQ","금융","2115","0","0.00","9369450000"
"467930","IBKS제23호스팩","KOSDAQ","금융","2115","-10","-0.47","8946450000"
"469480","IBKS제24호스팩","KOSDAQ","금융","2115","10","0.48","8946450000"
"095340","ISC","KOSDAQ","유통","51200","-1100","-2.10","1085289369600"
"950170","JTC","KOSDAQ","유통","4100","-75","-1.80","212160026800"
"067290","JW신약","KOSDAQ","제약","1479","-16","-1.07","75194581458"
"035900","JYP Ent.","KOSDAQ","오락·문화","76400","2600","3.52","2714682388800"
"318000","KBG","KOSDAQ","화학","4810","-160","-3.22","42040472630"
"024840","KBI메탈","KOSDAQ","금속","1970","-85","-4.14","68771122030"
"024120","KB오토시스","KOSDAQ","운송장비·부품","3280","-100","-2.96","37720000000"
"455250","KB제25호스팩","KOSDAQ","금융","2070","5","0.24","8911350000"
"458320","KB제26호스팩","KOSDAQ","금융","2065","-285","-12.13","11367825000"
"464680","KB제27호스팩","KOSDAQ","금융","1990","8","0.40","25680950000"
"476470","KB제28호스팩","KOSDAQ","금융","2095","0","0.00","11532975000"
"478390","KB제29호스팩","KOSDAQ","금융","2030","20","1.00","12626600000"
"486630","KB제30호스팩","KOSDAQ","금융","2020","5","0.25","10726200000"
"021320","KCC건설","KOSDAQ","건설","4090","0","0.00","87526000000"
"036670","KCI","KOSDAQ","화학","6830","40","0.59","76974100000"
"044180","KD","KOSDAQ","건설","406","0","0.00","10847426394"
"046440","KG모빌리언스","KOSDAQ","출판·매체복제","4595","-20","-0.43","178403484960"
"151860","KG에코솔루션","KOSDAQ","화학","5100","-220","-4.14","252975310200"
"035600","KG이니시스","KOSDAQ","출판·매체복제","9220","-110","-1.18","257278881480"
"226360","KH 건설","KOSDAQ","건설","2555","0","0.00","60698450260"
"111870","KH 미래물산","KOSDAQ","일반전기전자","8910","0","0.00","43928518590"
"060720","KH바텍","KOSDAQ","일반전기전자","8250","-250","-2.94","195338896500"
"058400","KNN","KOSDAQ","기타서비스","771","-4","-0.52","102103314120"
"101000","KS인더스트리","KOSDAQ","기계·장비","2320","-20","-0.85","69947116080"
"122450","KX","KOSDAQ","기타서비스","3330","0","0.00","150968760120"
"052900","KX하이텍","KOSDAQ","화학","895","5","0.56","49321227715"
"376190","LB루셈","KOSDAQ","일반전기전자","3835","-80","-2.04","94341000000"
"061970","LB세미콘","KOSDAQ","일반전기전자","3450","-85","-2.40","151056842400"
"309960","LB인베스트먼트","KOSDAQ","금융","3720","-50","-1.33","86368129080"
"225190","LK삼양","KOSDAQ","의료·정밀기기","3470","730","26.64","176097086800"
"060370","LS마린솔루션","KOSDAQ","건설","13500","-360","-2.60","441029529000"
"417200","LS머트리얼즈","KOSDAQ","일반전기전자","11490","-560","-4.65","777329051910"
"078020","LS증권","KOSDAQ","금융","3955","-145","-3.54","219428106450"
"476080","M83","KOSDAQ","오락·문화","15320","-1170","-7.10","119266200000"
"086960","MDS테크","KOSDAQ","출판·매체복제","978","-17","-1.71","90779708664"
"038340","MIT","KOSDAQ","일반전기전자","1233","0","0.00","39979891836"
"160550","NEW","KOSDAQ","오락·문화","2345","35","1.52","65439818570"
"053290","NE능률","KOSDAQ","출판·매체복제","3400","-280","-7.61","56189443800"
"060250","NHN KCP","KOSDAQ","금융","7760","50","0.65","311646341360"
"104200","NHN벅스","KOSDAQ","출판·매체복제","3080","-60","-1.91","45668854000"
"222160","NPX","KOSDAQ","기계·장비","8040","0","0.00","79551289560"
"024940","PN풍년","KOSDAQ","유통","6820","-490","-6.70","68200000000"
"218410","RFHIC","KOSDAQ","일반전기전자","12240","-460","-3.62","324169570080"
"327260","RF머트리얼즈","KOSDAQ","기타제조","5420","80","1.50","45708112020"
"474610","RF시스템즈","KOSDAQ","금속","5800","915","18.73","72975965400"
"091340","S&K폴리텍","KOSDAQ","일반전기전자","2470","-95","-3.70","28908190870"
"419530","SAMG엔터","KOSDAQ","오락·문화","12830","-70","-0.54","110221631900"
"019550","SBI인베스트먼트","KOSDAQ","금융","729","5","0.69","118146533175"
"950110","SBI핀테크솔루션즈","KOSDAQ","출판·매체복제","4950","0","0.00","119060073000"
"036120","SCI평가정보","KOSDAQ","기타서비스","2075","5","0.24","73662500000"
"246960","SCL사이언스","KOSDAQ","제약","8370","-340","-3.90","60962066370"
"099220","SDN","KOSDAQ","유통","1005","-34","-3.27","56452670055"
"036540","SFA반도체","KOSDAQ","일반전기전자","3215","-70","-2.13","528739874145"
"255220","SG","KOSDAQ","비금속","2995","-230","-7.13","287169150725"
"040610","SG&G","KOSDAQ","운송","1506","-14","-0.92","51335317176"
"049470","SGA","KOSDAQ","출판·매체복제","295","-4","-1.34","17364363455"
"184230","SGA솔루션즈","KOSDAQ","출판·매체복제","489","-15","-2.98","30610989729"
"016250","SGC E&C","KOSDAQ","건설","14090","-10","-0.07","45702112650"
"048550","SM C&C","KOSDAQ","기타서비스","1640","-40","-2.38","158611976800"
"063440","SM Life Design","KOSDAQ","출판·매체복제","1440","-43","-2.90","66281981760"
"067160","SOOP","KOSDAQ","출판·매체복제","110300","3300","3.08","1267872800100"
"289080","SV인베스트먼트","KOSDAQ","금융","1354","-69","-4.85","72078836000"
"089230","THE E&M","KOSDAQ","기타서비스","1036","-13","-1.24","22670739308"
"032540","TJ미디어","KOSDAQ","일반전기전자","4705","-10","-0.21","65548220345"
"022220","TKG애강","KOSDAQ","화학","935","6","0.65","48427931365"
"048770","TPC","KOSDAQ","기계·장비","2180","-45","-2.02","34221620380"
"246690","TS인베스트먼트","KOSDAQ","금융","892","-13","-1.44","36998252904"
"317240","TS트릴리온","KOSDAQ","화학","279","0","0.00","29920217238"
"057030","YBM넷","KOSDAQ","기타서비스","3370","-425","-11.20","54973788890"
"040300","YTN","KOSDAQ","오락·문화","3040","-30","-0.98","127680000000"
"051390","YW","KOSDAQ","유통","3715","-25","-0.67","42185192120"
"052220","iMBC","KOSDAQ","오락·문화","2355","-60","-2.48","54165000000"
"079940","가비아","KOSDAQ","출판·매체복제","14410","210","1.48","195049206440"
"078890","가온그룹","KOSDAQ","일반전기전자","3370","-90","-2.60","58672229090"
"399720","가온칩스","KOSDAQ","일반전기전자","31100","-1100","-3.42","357286752000"
"036620","감성코퍼레이션","KOSDAQ","유통","2875","-110","-3.69","263017466000"
"198440","강동씨앤엘","KOSDAQ","비금속","1332","-3","-0.22","81161285472"
"217730","강스템바이오텍","KOSDAQ","제약","2560","-20","-0.78","143498621440"
"114190","강원에너지","KOSDAQ","일반전기전자","10700","80","0.75","279516506600"
"094480","갤럭시아머니트리","KOSDAQ","출판·매체복제","8500","280","3.41","333453623000"
"039240","경남스틸","KOSDAQ","금속","2895","-40","-1.36","78105953580"
"053950","경남제약","KOSDAQ","제약","727","-27","-3.58","56813129266"
"011040","경동제약","KOSDAQ","제약","6060","-50","-0.82","186458721960"
"024910","경창산업","KOSDAQ","운송장비·부품","2000","-50","-2.44","71638010000"
"049720","고려신용정보","KOSDAQ","기타서비스","10310","30","0.29","147433000000"
"014570","고려제약","KOSDAQ","제약","4560","-50","-1.08","50160000000"
"348150","고바이오랩","KOSDAQ","기타서비스","5710","-170","-2.89","110624683500"
"950190","고스트스튜디오","KOSDAQ","출판·매체복제","9360","-80","-0.85","127107789120"
"098460","고영","KOSDAQ","기계·장비","8220","-250","-2.95","564342086100"
"035290","골드앤에스","KOSDAQ","출판·매체복제","390","-10","-2.50","18593827200"
"900280","골든센츄리","KOSDAQ","금융","97","0","0.00","19924215936"
"215000","골프존","KOSDAQ","출판·매체복제","72000","-1100","-1.50","451829880000"
"121440","골프존뉴딘홀딩스","KOSDAQ","유통","3615","-15","-0.41","154855097070"
"366030","공구우먼","KOSDAQ","섬유·의류","3865","-135","-3.38","87557130250"
"014200","광림","KOSDAQ","운송장비·부품","30200","0","0.00","91311391200"
"029480","광무","KOSDAQ","일반전기전자","2655","-135","-4.84","146049115365"
"026910","광진실업","KOSDAQ","금속","2005","-5","-0.25","12842837025"
"440790","교보13호스팩","KOSDAQ","금융","2130","5","0.24","8626500000"
"456490","교보14호스팩","KOSDAQ","금융","2105","15","0.72","8841000000"
"465320","교보15호스팩","KOSDAQ","금융","2100","-10","-0.47","8001000000"
"482520","교보16호스팩","KOSDAQ","금융","2030","-15","-0.73","12383000000"
"489210","교보17호스팩","KOSDAQ","금융","1993","0","0.00","10323740000"
"053270","구영테크","KOSDAQ","운송장비·부품","2025","-60","-2.88","55506070125"
"066620","국보디자인","KOSDAQ","건설","17060","90","0.53","127950000000"
"043650","국순당","KOSDAQ","음식료·담배","4685","-75","-1.58","83666154240"
"006050","국영지앤엠","KOSDAQ","비금속","1947","8","0.41","67941038121"
"060480","국일신동","KOSDAQ","금속","1757","-3","-0.17","19485130000"
"078130","국일제지","KOSDAQ","종이·목재","800","0","0.00","901924696800"
"307750","국전약품","KOSDAQ","제약","3750","-100","-2.60","184009758750"
"035080","그래디언트","KOSDAQ","유통","13920","0","0.00","202223969280"
"453450","그리드위즈","KOSDAQ","기타서비스","16600","-1190","-6.69","131849650000"
"204020","그리티","KOSDAQ","섬유·의류","2900","-20","-0.68","58427547000"
"402490","그린리소스","KOSDAQ","일반전기전자","12940","-490","-3.65","106961315360"
"114450","그린생명과학","KOSDAQ","제약","1760","-19","-1.07","35200000000"
"186230","그린플러스","KOSDAQ","금속","9190","-100","-1.08","99437527720"
"900070","글로벌에스엠","KOSDAQ","금융","413","-2","-0.48","22196258784"
"204620","글로벌텍스프리","KOSDAQ","금융","4030","-205","-4.84","246297621050"
"019660","글로본","KOSDAQ","유통","620","14","2.31","21570262520"
"053260","금강철강","KOSDAQ","금속","4210","-35","-0.82","78811200000"
"282720","금양그린파워","KOSDAQ","건설","10000","-660","-6.19","121195000000"
"036190","금화피에스시","KOSDAQ","건설","25400","-450","-1.74","152400000000"
"049080","기가레인","KOSDAQ","일반전기전자","622","-8","-1.27","52797441834"
"420770","기가비스","KOSDAQ","기계·장비","24550","-1550","-5.94","311189858900"
"035460","기산텔레콤","KOSDAQ","일반전기전자","1770","-9","-0.51","25801891800"
"308100","까스텔바작","KOSDAQ","유통","2625","-70","-2.60","17389924125"
"407400","꿈비","KOSDAQ","기타제조","5570","-100","-1.76","68285270180"
"187790","나노","KOSDAQ","화학","1025","0","0.00","31611850750"
"286750","나노브릭","KOSDAQ","화학","1381","61","4.62","28579185979"
"121600","나노신소재","KOSDAQ","화학","67400","-3000","-4.26","822015657200"
"247660","나노씨엠에스","KOSDAQ","일반전기전자","6500","-160","-2.40","28235480000"
"039860","나노엔텍","KOSDAQ","의료·정밀기기","3320","-115","-3.35","106605472240"
"091970","나노캠텍","KOSDAQ","화학","648","10","1.57","24246535464"
"417010","나노팀","KOSDAQ","기계·장비","9000","1010","12.64","177518952000"
"405920","나라셀라","KOSDAQ","유통","3010","-125","-3.99","38763008760"
"051490","나라엠앤디","KOSDAQ","기계·장비","3930","-155","-3.79","55806000000"
"137080","나래나노텍","KOSDAQ","기계·장비","2910","-45","-1.52","32182918020"
"190510","나무가","KOSDAQ","일반전기전자","12700","-400","-3.05","206557676800"
"242040","나무기술","KOSDAQ","출판·매체복제","1557","-47","-2.93","53881953048"
"089600","나스미디어","KOSDAQ","기타서비스","14470","-50","-0.34","167391318610"
"293580","나우IB","KOSDAQ","금융","890","-15","-1.66","84487655500"
"138610","나이벡","KOSDAQ","제약","15070","-530","-3.40","164159273190"
"130580","나이스디앤비","KOSDAQ","기타서비스","5030","-30","-0.59","77462000000"
"036800","나이스정보통신","KOSDAQ","기타서비스","18410","130","0.71","184100000000"
"267320","나인테크","KOSDAQ","기계·장비","1993","-47","-2.30","87022559272"
"111710","남화산업","KOSDAQ","오락·문화","5240","-230","-4.20","107881120000"
"091590","남화토건","KOSDAQ","건설","4100","-50","-1.20","48134000000"
"168330","내츄럴엔도텍","KOSDAQ","기타서비스","1556","16","1.04","49410624400"
"094860","네오리진","KOSDAQ","출판·매체복제","1070","-98","-8.39","22897538830"
"253590","네오셈","KOSDAQ","기계·장비","9890","-330","-3.23","433866031960"
"212560","네오오토","KOSDAQ","운송장비·부품","7510","-60","-0.79","59140972130"
"095660","네오위즈","KOSDAQ","출판·매체복제","19670","60","0.31","429923570720"
"042420","네오위즈홀딩스","KOSDAQ","출판·매체복제","18650","-270","-1.43","165180550900"
"950220","네오이뮨텍","KOSDAQ","기타서비스","1234","-36","-2.83","122002451810"
"311390","네오크레마","KOSDAQ","음식료·담배","6970","-430","-5.81","88196909330"
"085910","네오티스","KOSDAQ","운송장비·부품","3280","-25","-0.76","45706203040"
"092730","네오팜","KOSDAQ","화학","12100","-180","-1.47","193938666900"
"290660","네오펙트","KOSDAQ","의료·정밀기기","882","1","0.11","40573073394"
"306620","네온테크","KOSDAQ","기계·장비","2405","-55","-2.24","103628847790"
"153460","네이블","KOSDAQ","출판·매체복제","6500","-70","-1.07","42445091000"
"007390","네이처셀","KOSDAQ","제약","22900","650","2.92","1473778872400"
"033640","네패스","KOSDAQ","일반전기전자","6630","-150","-2.21","152882509260"
"330860","네패스아크","KOSDAQ","기타서비스","10190","-100","-0.97","124155418550"
"089140","넥스턴바이오","KOSDAQ","기계·장비","3135","-235","-6.97","38154878025"
"389650","넥스트바이오메디컬","KOSDAQ","의료·정밀기기","42850","-1000","-2.28","346514495100"
"137940","넥스트아이","KOSDAQ","의료·정밀기기","350","38","12.18","27412347200"
"396270","넥스트칩","KOSDAQ","일반전기전자","13450","-1000","-6.92","243296243000"
"348210","넥스틴","KOSDAQ","기계·장비","55300","300","0.55","577179925000"
"225570","넥슨게임즈","KOSDAQ","출판·매체복제","13480","-210","-1.53","887795145520"
"217270","넵튠","KOSDAQ","출판·매체복제","5380","-20","-0.37","251117687000"
"104620","노랑풍선","KOSDAQ","기타서비스","4905","-45","-0.91","77705628030"
"473980","노머스","KOSDAQ","오락·문화","19950","300","1.53","213656859150"
"194700","노바렉스","KOSDAQ","음식료·담배","7340","-250","-3.29","137660584320"
"285490","노바텍","KOSDAQ","기타제조","13400","40","0.30","141716135400"
"145170","노브랜드","KOSDAQ","섬유·의류","17370","90","0.52","157716716580"
"106520","노블엠앤비","KOSDAQ","의료·정밀기기","411","0","0.00","15904036272"
"376930","노을","KOSDAQ","의료·정밀기기","2885","-195","-6.33","106592268100"
"142280","녹십자엠에스","KOSDAQ","제약","3660","-85","-2.27","79575449160"
"234690","녹십자웰빙","KOSDAQ","제약","8980","-260","-2.81","159415438480"
"054050","농우바이오","KOSDAQ","농업, 임업 및 어업","7360","-100","-1.34","117984928960"
"069140","누리플랜","KOSDAQ","금속","1172","-4","-0.34","15356414796"
"040160","누리플렉스","KOSDAQ","출판·매체복제","2680","-75","-2.72","32308833800"
"332290","누보","KOSDAQ","화학","987","-13","-1.30","32950800561"
"348340","뉴로메카","KOSDAQ","기계·장비","26350","1900","7.77","277970629500"
"060260","뉴보텍","KOSDAQ","화학","1076","14","1.32","14538921684"
"123840","뉴온","KOSDAQ","기계·장비","175","-1","-0.57","51164768900"
"012340","뉴인텍","KOSDAQ","운송장비·부품","502","1","0.20","25555395324"
"270870","뉴트리","KOSDAQ","음식료·담배","5870","-190","-3.14","54005314880"
"144960","뉴파워프라즈마","KOSDAQ","기계·장비","4690","-25","-0.53","204918406560"
"085670","뉴프렉스","KOSDAQ","일반전기전자","4670","-170","-3.51","114185053870"
"064260","다날","KOSDAQ","출판·매체복제","3015","-25","-0.82","207881355600"
"340360","다보링크","KOSDAQ","일반전기전자","2025","-90","-4.26","87861129300"
"039560","다산네트웍스","KOSDAQ","일반전기전자","3840","60","1.59","151702967040"
"154040","다산솔루에타","KOSDAQ","일반전기전자","1098","-15","-1.35","19709203212"
"032190","다우데이타","KOSDAQ","유통","10810","-120","-1.10","414023000000"
"323350","다원넥스뷰","KOSDAQ","의료·정밀기기","4870","-420","-7.94","39012459640"
"068240","다원시스","KOSDAQ","일반전기전자","10390","-440","-4.06","396518110430"
"464580","닷밀","KOSDAQ","오락·문화","7630","620","8.84","69798843240"
"020400","대동금속","KOSDAQ","금속","7420","-470","-5.96","23663611720"
"008830","대동기어","KOSDAQ","기계·장비","11210","-490","-4.19","100750099200"
"048470","대동스틸","KOSDAQ","유통","3475","-115","-3.20","34750000000"
"004780","대륙제관","KOSDAQ","금속","3960","-40","-1.00","62976668040"
"017650","대림제지","KOSDAQ","종이·목재","6810","20","0.29","61290000000"
"007720","대명소노시즌","KOSDAQ","유통","782","3","0.39","78825951900"
"389260","대명에너지","KOSDAQ","건설","10350","-410","-3.81","176467500000"
"317850","대모","KOSDAQ","기계·장비","9400","-220","-2.29","78249548000"
"290670","대보마그네틱","KOSDAQ","기계·장비","12670","-740","-5.52","99556552200"
"078140","대봉엘에스","KOSDAQ","제약","14530","-680","-4.47","161087992870"
"065150","대산F&B","KOSDAQ","유통","145","0","0.00","18165948725"
"036480","대성미생물","KOSDAQ","제약","9640","20","0.21","36632000000"
"027830","대성창투","KOSDAQ","금융","1417","-43","-2.95","76518000000"
"104040","대성파인텍","KOSDAQ","운송장비·부품","890","-10","-1.11","42030238430"
"129920","대성하이텍","KOSDAQ","기계·장비","3685","5","0.14","50539970305"
"442310","대신밸런스제14호스팩","KOSDAQ","금융","2135","0","0.00","14325850000"
"457390","대신밸런스제15호스팩","KOSDAQ","금융","2385","0","0.00","16778475000"
"457630","대신밸런스제16호스팩","KOSDAQ","금융","2095","0","0.00","15314450000"
"471050","대신밸런스제17호스팩","KOSDAQ","금융","2050","-5","-0.24","12423000000"
"478780","대신밸런스제18호스팩","KOSDAQ","금융","2025","0","0.00","16017750000"
"482690","대신밸런스제19호스팩","KOSDAQ","금융","2000","0","0.00","11230000000"
"020180","대신정보통신","KOSDAQ","기타서비스","859","-6","-0.69","33010437985"
"045390","대아티아이","KOSDAQ","일반전기전자","2765","-110","-3.83","194858887405"
"108380","대양전기공업","KOSDAQ","운송장비·부품","12860","-290","-2.21","123035902380"
"007680","대원","KOSDAQ","건설","4395","-250","-5.38","59097253230"
"048910","대원미디어","KOSDAQ","유통","7330","-160","-2.14","92203674180"
"005710","대원산업","KOSDAQ","운송장비·부품","6020","10","0.17","120626352000"
"290380","대유","KOSDAQ","화학","2300","0","0.00","56841307600"
"120240","대정화금","KOSDAQ","화학","12610","-190","-1.48","90670830510"
"003310","대주산업","KOSDAQ","음식료·담배","1343","-29","-2.11","47531926050"
"078600","대주전자재료","KOSDAQ","일반전기전자","83100","-5300","-6.00","1286437278300"
"096350","대창솔루션","KOSDAQ","금속","350","1","0.29","57316353150"
"140520","대창스틸","KOSDAQ","금속","2240","15","0.67","47284704320"
"131220","대한과학","KOSDAQ","유통","4565","-45","-0.98","34029746850"
"010170","대한광통신","KOSDAQ","일반전기전자","748","-32","-4.10","55734352168"
"054670","대한뉴팜","KOSDAQ","제약","6980","-200","-2.79","100197341600"
"023910","대한약품","KOSDAQ","제약","27400","150","0.55","164400000000"
"021040","대호특수강","KOSDAQ","금속","1179","-52","-4.22","25589928546"
"021045","대호특수강우","KOSDAQ","금속","3095","0","0.00","2626082740"
"067080","대화제약","KOSDAQ","제약","12280","-590","-4.58","228612462000"
"298540","더네이쳐홀딩스","KOSDAQ","섬유·의류","10100","-200","-1.94","149135145600"
"032860","더라미","KOSDAQ","기타서비스","1632","376","29.94","65926048416"
"393890","더블유씨피","KOSDAQ","일반전기전자","12410","-730","-5.56","418173788380"
"299170","더블유에스아이","KOSDAQ","유통","1405","-14","-0.99","42189288015"
"224060","더코디","KOSDAQ","기계·장비","4200","-140","-3.23","19943271600"
"043090","더테크놀로지","KOSDAQ","유통","339","11","3.35","25258771350"
"213420","덕산네오룩스","KOSDAQ","일반전기전자","24850","-1150","-4.42","617054798150"
"317330","덕산테코피아","KOSDAQ","화학","31350","-1850","-5.57","641940908400"
"077360","덕산하이메탈","KOSDAQ","일반전기전자","3740","-145","-3.73","169934387480"
"090410","덕신이피씨","KOSDAQ","금속","1548","-20","-1.28","71338179060"
"263600","덕우전자","KOSDAQ","일반전기전자","5230","-180","-3.33","83315521300"
"194480","데브시스터즈","KOSDAQ","출판·매체복제","30750","-650","-2.07","370249987500"
"263800","데이타솔루션","KOSDAQ","유통","4905","-65","-1.31","79556058900"
"206560","덱스터","KOSDAQ","오락·문화","8600","360","4.37","218540929600"
"261200","덴티스","KOSDAQ","의료·정밀기기","6090","-190","-3.03","96281073000"
"067990","도이치모터스","KOSDAQ","유통","4665","-45","-0.96","140796930750"
"006620","동구바이오제약","KOSDAQ","제약","4950","-140","-2.75","140901710400"
"100130","동국S&C","KOSDAQ","금속","2250","-150","-6.25","128571750000"
"005160","동국산업","KOSDAQ","금속","5190","-270","-4.95","281528861580"
"075970","동국알앤에스","KOSDAQ","비금속","2575","-150","-5.50","47380000000"
"086450","동국제약","KOSDAQ","제약","16550","-200","-1.19","735813000000"
"099410","동방선기","KOSDAQ","운송장비·부품","2810","-60","-2.09","39340000000"
"033500","동성화인텍","KOSDAQ","화학","14310","-210","-1.45","429149659140"
"025950","동신건설","KOSDAQ","건설","19220","420","2.23","161448000000"
"088130","동아엘텍","KOSDAQ","기계·장비","3975","-405","-9.25","69504123150"
"041930","동아화성","KOSDAQ","화학","5820","-240","-3.96","91956000000"
"060380","동양에스텍","KOSDAQ","금속","1436","-45","-3.04","28289200000"
"079960","동양이엔피","KOSDAQ","일반전기전자","19220","-20","-0.10","151069200000"
"228340","동양파일","KOSDAQ","비금속","1810","-18","-0.98","36200000000"
"088910","동우팜투테이블","KOSDAQ","음식료·담배","1910","-10","-0.52","49338669240"
"094170","동운아나텍","KOSDAQ","일반전기전자","17090","-540","-3.06","325858584720"
"013120","동원개발","KOSDAQ","건설","2345","5","0.21","212944994500"
"109860","동일금속","KOSDAQ","금속","8390","-30","-0.36","76349000000"
"032960","동일기연","KOSDAQ","일반전기전자","10520","-20","-0.19","41936117960"
"023790","동일철강","KOSDAQ","금속","1187","15","1.28","24738664645"
"005290","동진쎄미켐","KOSDAQ","화학","21850","-700","-3.10","1123406693900"
"025900","동화기업","KOSDAQ","종이·목재","9000","-420","-4.46","455015565000"
"131970","두산테스나","KOSDAQ","기타서비스","26600","-100","-0.37","452374655600"
"073190","듀오백","KOSDAQ","기타제조","2070","-20","-0.96","24773842800"
"030350","드래곤플라이","KOSDAQ","출판·매체복제","1165","-185","-13.70","16167630010"
"203650","드림시큐리티","KOSDAQ","출판·매체복제","3270","-80","-2.39","165480815580"
"223250","드림씨아이에스","KOSDAQ","기타서비스","3050","-90","-2.87","72587938200"
"060570","드림어스컴퍼니","KOSDAQ","오락·문화","1605","-32","-1.95","121372624665"
"362990","드림인사이트","KOSDAQ","기타서비스","1930","20","1.05","32425107820"
"217620","디딤이앤에프","KOSDAQ","숙박·음식","3810","0","0.00","22001687010"
"016670","디모아","KOSDAQ","유통","3705","-45","-1.20","18309539430"
"187870","디바이스이엔지","KOSDAQ","기계·장비","12530","-200","-1.57","88168710770"
"489730","디비금융제13호스팩","KOSDAQ","금융","1967","-23","-1.16","12455044000"
"110990","디아이티","KOSDAQ","기계·장비","9850","-480","-4.65","186165000000"
"263690","디알젬","KOSDAQ","의료·정밀기기","6390","-140","-2.14","72370647900"
"214680","디알텍","KOSDAQ","의료·정밀기기","2400","-105","-4.19","177622209600"
"347850","디앤디파마텍","KOSDAQ","기타서비스","39350","300","0.77","414856386150"
"263720","디앤씨미디어","KOSDAQ","출판·매체복제","19990","-110","-0.55","250364215270"
"376300","디어유","KOSDAQ","출판·매체복제","36450","-2050","-5.32","865264898700"
"109740","디에스케이","KOSDAQ","기계·장비","4940","-30","-0.60","127009326600"
"196490","디에이테크놀로지","KOSDAQ","기계·장비","203","0","0.00","36245520080"
"066900","디에이피","KOSDAQ","일반전기전자","1969","5","0.25","44783926407"
"127120","디엔에이링크","KOSDAQ","기타서비스","4050","-20","-0.49","91059564150"
